id,class_cvp,class_2025,stable_20_,n_matches
2794,1,15,15,702
2795,1,15,15,702
2796,1,15,15,702
2797,1,33,33,702
2798,1,15,15,702
2799,1,15,15,702
2800,1,15,15,702
2801,1,12,12,702
2802,1,4,4,702
2803,1,15,15,702
2804,1,15,15,702
2805,1,15,15,702
2806,1,15,15,702
2807,1,15,15,702
2808,1,41,15,702
2809,1,15,15,702
2810,1,15,15,702
2811,1,15,15,702
2812,1,15,15,702
2813,1,15,15,702
2814,1,15,15,702
2815,1,15,15,702
2816,1,15,15,702
2817,1,15,15,702
2818,1,15,15,702
2819,1,41,41,702
2820,1,15,15,702
2821,1,15,4,702
2822,1,3,3,702
2823,1,15,15,702
2824,1,15,15,702
2825,1,15,15,702
2826,1,15,15,702
2827,1,15,15,702
2828,1,15,15,702
2829,1,15,15,702
2830,1,15,15,702
2831,1,15,15,702
2832,1,15,15,702
2833,1,15,15,702
2834,1,15,15,702
2835,1,15,15,702
2836,1,15,15,702
2837,1,9,9,702
2838,1,21,15,702
2839,1,15,15,702
2840,1,21,15,702
2841,1,15,15,702
2842,1,15,15,702
2843,1,15,15,702
2844,1,15,15,702
2845,1,4,4,702
2846,1,15,15,702
2847,1,15,15,702
2848,1,15,15,702
2849,1,4,4,702
2850,1,15,15,702
2851,1,15,15,702
2852,1,4,15,702
2853,1,15,15,702
2854,1,15,15,702
2855,1,15,15,702
2856,1,15,15,702
2857,1,15,15,702
2858,1,15,15,702
2859,1,15,15,702
2860,1,15,15,702
2861,1,15,15,702
2862,1,15,15,702
2863,1,15,15,702
2864,1,15,15,702
2865,1,15,15,702
2866,1,15,15,702
2867,1,15,15,702
2868,1,39,39,702
2869,1,15,15,702
2870,1,15,15,702
2871,1,15,15,702
2872,1,39,41,702
2873,1,15,15,702
2874,1,15,15,702
2875,1,39,39,702
2876,1,15,15,702
2877,1,15,15,702
2878,1,15,15,702
2879,1,15,15,702
2880,1,15,15,702
2881,1,15,15,702
2882,1,15,15,702
2883,1,15,15,702
2884,1,15,15,702
2885,1,39,39,702
2886,1,15,15,702
2887,1,15,15,702
2888,1,15,15,702
2889,1,15,15,702
2890,1,21,15,702
2891,1,15,15,702
2892,1,15,15,702
2893,1,39,39,702
2894,1,15,15,702
2895,1,15,15,702
2896,1,15,15,702
2897,1,15,15,702
2898,1,15,15,702
2899,1,15,15,702
2900,1,15,15,702
2901,1,21,15,702
2902,1,15,15,702
2903,1,15,15,702
2904,1,15,15,702
2905,1,15,33,702
2906,1,15,15,702
2907,1,15,15,702
2908,1,15,15,702
2909,1,15,15,702
2910,1,15,15,702
2911,1,15,15,702
2912,1,15,15,702
2913,1,15,15,702
2914,1,15,15,702
2915,1,15,15,702
2916,1,15,15,702
2917,1,15,15,702
2918,1,15,15,702
2919,1,15,15,702
2920,1,15,15,702
2921,1,15,15,702
2922,1,15,15,702
2923,1,15,15,702
2924,1,15,15,702
2925,1,15,15,702
2926,1,15,15,702
2927,1,15,15,702
2928,1,15,15,702
2929,1,15,15,702
2930,1,15,15,702
2931,1,15,15,702
2932,1,15,15,702
2933,1,15,15,702
2934,1,15,15,702
2935,1,4,4,702
2936,1,15,15,702
2937,1,15,15,702
2938,1,15,15,702
2939,1,15,15,702
2940,1,15,15,702
2941,1,15,15,702
2942,1,15,15,702
2943,1,15,15,702
2944,1,15,15,702
2945,1,15,15,702
2946,1,15,15,702
2947,1,15,15,702
2948,1,15,15,702
2949,1,15,15,702
2950,1,15,15,702
2951,1,15,15,702
2952,1,15,15,702
2953,1,15,15,702
2954,1,15,15,702
2955,1,15,15,702
2956,1,15,15,702
2957,1,15,15,702
2958,1,15,15,702
2959,1,15,15,702
2960,1,15,15,702
2961,1,15,15,702
2962,1,15,15,702
2963,1,15,15,702
2964,1,15,15,702
2965,1,15,15,702
2966,1,15,15,702
2967,1,15,15,702
2968,1,15,15,702
2969,1,15,15,702
2970,1,15,15,702
2971,1,15,15,702
2972,1,15,15,702
2973,1,15,15,702
2974,1,15,15,702
2975,1,12,12,702
2976,1,15,15,702
2977,1,15,15,702
2978,1,15,15,702
2979,1,15,15,702
2980,1,15,15,702
2981,1,15,15,702
2982,1,3,3,702
2983,1,12,12,702
2984,1,21,15,702
2985,1,15,15,702
2986,1,15,15,702
2987,1,15,15,702
2988,1,15,3,702
2989,1,39,39,702
2990,1,15,15,702
2991,1,15,15,702
2992,1,21,15,702
2993,1,15,15,702
2994,1,15,15,702
2995,1,15,15,702
2996,1,15,15,702
2997,1,15,15,702
2998,1,41,41,702
2999,1,15,15,702
3000,1,15,15,702
3001,1,4,4,702
3002,1,15,15,702
3003,1,15,15,702
3004,1,15,15,702
3005,1,15,15,702
3006,1,15,15,702
3007,1,4,4,702
3008,1,15,15,702
3009,1,15,15,702
3010,1,15,15,702
3011,1,15,15,702
3012,1,15,15,702
3013,1,21,4,702
3014,1,15,15,702
3015,1,15,15,702
3016,1,15,15,702
3017,1,15,15,702
3018,1,15,15,702
3019,1,15,15,702
3020,1,15,15,702
3021,1,15,15,702
3022,1,15,15,702
3023,1,15,15,702
3024,1,15,15,702
3025,1,15,15,702
3026,1,15,15,702
3027,1,15,15,702
3028,1,15,15,702
3029,1,15,15,702
3030,1,15,15,702
3031,1,15,15,702
3032,1,4,4,702
3033,1,15,15,702
3034,1,15,15,702
3035,1,15,15,702
3036,1,15,15,702
3037,1,4,4,702
3038,1,15,15,702
3039,1,15,15,702
3040,1,15,15,702
3041,1,15,15,702
3042,1,15,15,702
3043,1,15,15,702
3044,1,15,15,702
3045,1,12,12,702
3046,1,15,15,702
3047,1,15,15,702
3048,1,15,15,702
3049,1,15,15,702
3050,1,15,15,702
3051,1,15,15,702
3052,1,15,15,702
3053,1,15,15,702
3054,1,15,15,702
3055,1,15,15,702
3056,1,15,15,702
3057,1,15,15,702
3058,1,15,15,702
3059,1,15,15,702
3060,1,15,15,702
3061,1,15,15,702
3062,1,15,15,702
3063,1,15,15,702
3064,1,15,15,702
3065,1,15,15,702
3066,1,15,15,702
3067,1,15,15,702
3068,1,15,15,702
3069,1,15,15,702
3070,1,15,15,702
3071,1,15,15,702
3072,1,15,15,702
3073,1,39,39,702
3074,1,15,15,702
3075,1,15,15,702
3076,1,15,15,702
3077,1,15,15,702
3078,1,15,15,702
3079,1,15,15,702
3080,1,15,15,702
3081,1,15,15,702
3082,1,15,15,702
3083,1,15,15,702
3084,1,15,15,702
3085,1,15,15,702
3086,1,21,15,702
3087,1,15,15,702
3088,1,15,15,702
3089,1,15,15,702
3090,1,15,15,702
3091,1,15,15,702
3092,1,15,15,702
3093,1,15,15,702
3094,1,15,15,702
3095,1,15,15,702
3096,1,15,15,702
3097,1,15,15,702
3098,1,15,15,702
3099,1,15,15,702
3100,1,15,15,702
3101,1,15,15,702
3102,1,15,15,702
3103,1,15,15,702
3104,1,15,15,702
3105,1,15,15,702
3106,1,15,15,702
3107,1,15,15,702
3108,1,15,15,702
3109,1,15,15,702
3110,1,15,15,702
3111,1,15,15,702
3112,1,15,15,702
3113,1,41,41,702
3114,1,4,4,702
3115,1,15,15,702
3116,1,15,15,702
3117,1,15,15,702
3118,1,15,15,702
3119,1,15,15,702
3120,1,15,15,702
3121,1,15,15,702
3122,1,15,15,702
3123,1,15,15,702
3124,1,15,15,702
3125,1,15,15,702
3126,1,15,15,702
3127,1,15,15,702
3128,1,15,15,702
3129,1,15,15,702
3130,1,15,15,702
3131,1,15,15,702
3132,1,15,15,702
3133,1,15,15,702
3134,1,15,15,702
3135,1,21,15,702
3136,1,15,15,702
3137,1,15,15,702
3138,1,15,15,702
3139,1,15,15,702
3140,1,15,15,702
3141,1,15,15,702
3142,1,15,15,702
3143,1,21,15,702
3144,1,4,4,702
3145,1,15,15,702
3146,1,15,15,702
3147,1,15,15,702
3148,1,15,15,702
3149,1,4,4,702
3150,1,15,15,702
3151,1,15,15,702
3152,1,15,15,702
3153,1,15,15,702
3154,1,15,15,702
3155,1,41,41,702
3156,1,15,15,702
3157,1,15,15,702
3158,1,15,15,702
3159,1,15,15,702
3160,1,15,15,702
3161,1,15,11,702
3162,1,15,15,702
3163,1,15,15,702
3164,1,15,15,702
3165,1,15,15,702
3166,1,15,15,702
3167,1,4,4,702
3168,1,15,15,702
3169,1,15,15,702
3170,1,15,15,702
3171,1,15,15,702
3172,1,15,15,702
3173,1,15,15,702
3174,1,15,15,702
3175,1,15,15,702
3176,1,15,15,702
3177,1,15,15,702
3178,1,15,15,702
3179,1,15,15,702
3180,1,15,15,702
3181,1,15,15,702
3182,1,15,15,702
3183,1,15,15,702
3184,1,15,15,702
3185,1,15,15,702
3186,1,15,15,702
3187,1,15,15,702
3188,1,15,15,702
3189,1,15,15,702
3190,1,15,15,702
3191,1,15,15,702
3192,1,15,15,702
3193,1,15,15,702
3194,1,15,15,702
3195,1,15,15,702
3196,1,15,15,702
3197,1,15,15,702
3198,1,15,15,702
3199,1,15,15,702
3200,1,15,15,702
3201,1,15,15,702
3202,1,15,15,702
3203,1,15,15,702
3204,1,15,15,702
3205,1,15,15,702
3206,1,39,39,702
3207,1,21,4,702
3208,1,15,15,702
3209,1,4,4,702
3210,1,15,4,702
3211,1,15,15,702
3212,1,15,15,702
3213,1,15,15,702
3214,1,15,15,702
3215,1,15,15,702
3216,1,15,15,702
3217,1,15,15,702
3218,1,15,15,702
3219,1,15,15,702
3220,1,15,15,702
3221,1,15,15,702
3222,1,39,39,702
3223,1,15,15,702
3224,1,15,15,702
3225,1,15,15,702
3226,1,15,15,702
3227,1,4,4,702
3228,1,15,15,702
3229,1,15,15,702
3230,1,15,15,702
3231,1,15,15,702
3232,1,15,15,702
3233,1,15,15,702
3234,1,15,15,702
3235,1,15,15,702
3236,1,4,4,702
3237,1,4,4,702
3238,1,41,41,702
3239,1,15,15,702
3240,1,15,15,702
3241,1,15,15,702
3242,1,15,15,702
3243,1,15,15,702
3244,1,15,15,702
3245,1,15,15,702
3246,1,15,15,702
3247,1,15,15,702
3248,1,15,15,702
3249,1,15,15,702
3250,1,15,15,702
3251,1,15,15,702
3252,1,15,15,702
3253,1,15,15,702
3254,1,15,15,702
3255,1,15,15,702
3256,1,15,15,702
3257,1,4,4,702
3258,1,15,15,702
3259,1,15,15,702
3260,1,4,4,702
3261,1,4,4,702
3262,1,15,15,702
3263,1,15,15,702
3264,1,15,15,702
3265,1,41,41,702
3266,1,15,15,702
3267,1,4,4,702
3268,1,15,15,702
3269,1,15,15,702
3270,1,15,15,702
3271,1,15,15,702
3272,1,15,15,702
3273,1,15,15,702
3274,1,15,15,702
3275,1,15,15,702
3276,1,15,15,702
3277,1,15,15,702
3278,1,15,15,702
3279,1,15,15,702
3280,1,15,15,702
3281,1,15,15,702
3282,1,21,15,702
3283,1,15,15,702
3284,1,15,15,702
3285,1,15,15,702
3286,1,15,15,702
3287,1,15,15,702
3288,1,15,15,702
3289,1,15,15,702
3290,1,15,15,702
3291,1,4,4,702
3292,1,15,15,702
3293,1,15,15,702
3294,1,15,15,702
3295,1,15,15,702
3296,1,15,15,702
3297,1,15,15,702
3298,1,15,15,702
3299,1,15,15,702
3300,1,15,15,702
3301,1,15,15,702
3302,1,39,39,702
3303,1,15,15,702
3304,1,15,15,702
3305,1,15,15,702
3306,1,15,15,702
3307,1,15,15,702
3308,1,15,15,702
3309,1,15,15,702
3310,1,15,15,702
3311,1,15,15,702
3312,1,15,15,702
3313,1,15,15,702
3314,1,12,12,702
3315,1,15,15,702
3316,1,15,15,702
3317,1,15,15,702
3318,1,15,15,702
3319,1,15,15,702
3320,1,15,15,702
3321,1,15,15,702
3322,1,15,15,702
3323,1,15,15,702
3324,1,15,15,702
3325,1,15,15,702
3326,1,15,15,702
3327,1,15,15,702
3328,1,15,15,702
3329,1,15,15,702
3330,1,15,15,702
3331,1,15,15,702
3332,1,4,4,702
3333,1,15,15,702
3334,1,15,15,702
3335,1,15,15,702
3336,1,15,4,702
3337,1,15,15,702
3338,1,3,3,702
3339,1,15,15,702
3340,1,15,15,702
3341,1,15,15,702
3342,1,15,15,702
3343,1,15,15,702
3344,1,15,15,702
3345,1,15,15,702
3346,1,9,9,702
3347,1,15,15,702
3348,1,15,15,702
3349,1,15,15,702
3350,1,15,15,702
3351,1,15,15,702
3352,1,15,15,702
3353,1,15,15,702
3354,1,15,15,702
3355,1,15,15,702
3356,1,15,15,702
3357,1,15,15,702
3358,1,21,15,702
3359,1,15,15,702
3360,1,15,15,702
3361,1,15,15,702
3362,1,15,15,702
3363,1,15,15,702
3364,1,15,15,702
3365,1,15,15,702
3366,1,15,15,702
3367,1,15,15,702
3368,1,15,15,702
3369,1,15,15,702
3370,1,3,3,702
3371,1,15,15,702
3372,1,15,15,702
3373,1,15,15,702
3374,1,15,15,702
3375,1,15,15,702
3376,1,15,15,702
3377,1,15,15,702
3378,1,15,15,702
3379,1,15,15,702
3380,1,15,15,702
3381,1,15,15,702
3382,1,15,15,702
3383,1,15,15,702
3384,1,15,15,702
3385,1,15,15,702
3386,1,15,15,702
3387,1,15,15,702
3388,1,15,15,702
3389,1,15,15,702
3390,1,15,15,702
3391,1,15,15,702
3392,1,4,4,702
3393,1,15,15,702
3394,1,15,15,702
3395,1,15,15,702
3396,1,15,15,702
3397,1,15,15,702
3398,1,15,15,702
3399,1,15,15,702
3400,1,15,15,702
3401,1,15,15,702
3402,1,15,15,702
3403,1,15,15,702
3404,1,15,15,702
3405,1,15,15,702
3406,1,15,15,702
3407,1,15,15,702
3408,1,15,15,702
3409,1,15,15,702
3410,1,4,4,702
3411,1,4,4,702
3412,1,15,15,702
3413,1,15,15,702
3414,1,15,15,702
3415,1,21,15,702
3416,1,15,15,702
3417,1,15,15,702
3418,1,15,15,702
3419,1,15,15,702
3420,1,15,15,702
3421,1,15,15,702
3422,1,15,15,702
3423,1,15,15,702
3424,1,15,15,702
3425,1,15,15,702
3426,1,15,15,702
3427,1,15,15,702
3428,1,15,15,702
3429,1,15,15,702
3430,1,15,15,702
3431,1,15,15,702
3432,1,15,15,702
3433,1,15,15,702
3434,1,15,15,702
3435,1,4,4,702
3436,1,15,15,702
3437,1,15,15,702
3438,1,15,15,702
3439,1,15,15,702
3440,1,15,15,702
3441,1,15,15,702
3442,1,15,15,702
3443,1,15,15,702
3444,1,4,15,702
3445,1,15,15,702
3446,1,15,15,702
3447,1,15,15,702
3448,1,15,15,702
3449,1,15,15,702
3450,1,15,15,702
3451,1,3,3,702
3452,1,15,15,702
3453,1,15,15,702
3454,1,15,15,702
3455,1,15,15,702
3456,1,15,15,702
3457,1,15,15,702
3458,1,15,15,702
3459,1,15,15,702
3460,1,15,15,702
3461,1,15,15,702
3462,1,15,15,702
3463,1,15,15,702
3464,1,15,15,702
3465,1,39,39,702
3466,1,15,15,702
3467,1,15,15,702
3468,1,15,15,702
3469,1,15,15,702
3470,1,15,15,702
3471,1,15,15,702
3472,1,15,15,702
3473,1,15,15,702
3474,1,15,15,702
3475,1,12,12,702
3476,1,15,15,702
3477,1,15,15,702
3478,1,15,15,702
3479,1,15,15,702
3480,1,15,15,702
3481,1,15,15,702
3482,1,15,15,702
3483,1,15,15,702
3484,1,15,15,702
3485,1,15,15,702
3486,1,21,15,702
3487,1,15,15,702
3488,1,15,15,702
3489,1,15,15,702
3490,1,15,15,702
3491,1,15,15,702
3492,1,15,15,702
3493,1,15,15,702
3494,1,15,15,702
3495,1,15,15,702
3496,1,15,15,702
3497,1,15,15,702
3498,1,15,15,702
3499,1,15,15,702
3500,1,15,15,702
3501,1,15,15,702
3502,1,15,15,702
3503,1,15,4,702
3504,1,15,15,702
3505,1,15,15,702
3506,1,15,15,702
3507,1,15,15,702
3508,1,15,15,702
3509,1,15,15,702
3510,1,15,15,702
3511,1,4,4,702
3512,1,15,15,702
3513,1,15,15,702
3514,1,12,12,702
3515,1,15,15,702
3516,1,15,15,702
3517,1,15,15,702
3518,1,15,15,702
3519,1,15,15,702
3520,1,4,4,702
3521,1,15,15,702
3522,1,15,15,702
3523,1,15,15,702
3524,1,15,15,702
3525,1,15,15,702
3526,1,15,15,702
3527,1,4,4,702
3528,1,15,15,702
3529,1,41,41,702
3530,1,15,15,702
3531,1,15,15,702
3532,1,15,15,702
3533,1,15,15,702
3534,1,15,15,702
3535,1,15,15,702
3536,1,15,15,702
3537,1,15,15,702
3538,1,15,15,702
3539,1,15,15,702
3540,1,15,15,702
3541,1,15,15,702
3542,1,15,15,702
3543,1,15,15,702
3544,1,15,15,702
3545,1,15,15,702
3546,1,15,15,702
3547,1,15,15,702
3548,1,15,15,702
3549,1,15,15,702
3550,1,15,15,702
3551,1,15,15,702
3552,1,15,15,702
3553,1,15,15,702
3554,1,15,15,702
3555,1,4,4,702
3556,1,15,15,702
3557,1,15,15,702
3558,1,15,15,702
3559,1,15,15,702
3560,1,15,15,702
3561,1,15,15,702
3562,1,15,15,702
3563,1,15,15,702
3564,1,4,4,702
3565,1,15,15,702
3566,1,15,15,702
3567,1,15,15,702
3568,1,15,15,702
3569,1,15,15,702
3570,1,15,15,702
3571,1,15,15,702
3572,1,15,15,702
3573,1,15,15,702
3574,1,3,3,702
3575,1,15,15,702
3576,1,15,15,702
3577,1,15,15,702
3578,1,15,15,702
3579,1,15,15,702
3580,1,15,15,702
3581,1,15,15,702
3582,1,15,15,702
3583,1,15,15,702
3584,1,15,15,702
3585,1,15,15,702
3586,1,12,12,702
3587,1,4,4,702
3588,1,15,15,702
3589,1,15,4,702
3590,1,15,15,702
3591,1,15,15,702
3592,1,15,15,702
3593,1,15,15,702
3594,1,15,15,702
3595,1,15,15,702
3596,1,15,15,702
3597,1,15,15,702
3598,1,15,15,702
3599,1,15,15,702
3600,1,15,15,702
3601,1,15,15,702
3602,1,21,15,702
3603,1,15,15,702
3604,1,15,15,702
3605,1,21,21,702
3606,1,15,15,702
3607,1,15,15,702
3608,1,15,15,702
3609,1,15,15,702
3610,1,15,15,702
3611,1,4,4,702
3612,1,21,15,702
3613,1,15,15,702
3614,1,15,15,702
3615,1,15,15,702
3616,1,21,15,702
3617,1,15,15,702
3618,1,15,15,702
3619,1,4,4,702
3620,1,15,15,702
3621,1,15,15,702
3622,1,15,15,702
3623,1,15,15,702
3624,1,15,15,702
3625,1,39,39,702
3626,1,15,15,702
3627,1,15,15,702
3628,1,15,15,702
3629,1,15,15,702
3630,1,15,15,702
3631,1,15,15,702
3632,1,15,15,702
3633,1,15,15,702
3634,1,15,15,702
3635,1,15,15,702
3636,1,15,15,702
3637,1,15,15,702
3638,1,15,15,702
3639,1,15,15,702
3640,1,15,15,702
3641,1,15,15,702
3642,1,15,15,702
3643,1,15,15,702
3644,1,15,15,702
3645,1,41,41,702
3646,1,15,15,702
3647,1,4,4,702
3648,1,15,15,702
3649,1,15,15,702
3650,1,15,15,702
3651,1,15,15,702
3652,1,15,15,702
3653,1,15,15,702
3654,1,15,15,702
3655,1,15,15,702
3656,1,15,15,702
3657,1,15,15,702
3658,1,15,15,702
3659,1,15,15,702
3660,1,15,15,702
3661,1,15,15,702
3662,1,15,15,702
3663,1,15,15,702
3664,1,15,15,702
3665,1,15,15,702
3666,1,15,15,702
3667,1,15,15,702
3668,1,15,15,702
3669,1,15,15,702
3670,1,15,15,702
3671,1,15,15,702
3672,1,15,15,702
3673,1,15,15,702
3674,1,15,15,702
3675,1,15,15,702
3676,1,15,15,702
3677,1,15,15,702
3678,1,15,15,702
3679,1,15,15,702
3680,1,15,15,702
3681,1,15,15,702
3682,1,15,15,702
3683,1,15,15,702
3684,1,15,15,702
3685,1,15,15,702
3686,1,15,15,702
3687,1,15,15,702
3688,1,15,15,702
3689,1,15,15,702
3690,1,15,15,702
3691,1,15,15,702
3692,1,15,15,702
3693,1,15,15,702
3694,1,15,15,702
3695,1,15,15,702
3696,1,15,15,702
3697,1,15,15,702
3698,1,15,15,702
3699,1,15,15,702
3700,1,15,15,702
3701,1,15,15,702
3702,1,15,4,702
3703,1,15,15,702
3704,1,15,15,702
3705,1,15,15,702
3706,1,15,15,702
3707,1,15,15,702
3708,1,15,15,702
3709,1,15,15,702
3710,1,15,15,702
3711,1,15,15,702
3712,1,4,4,702
3713,1,15,15,702
3714,1,15,15,702
3715,1,15,15,702
3716,1,15,15,702
3717,1,15,15,702
3718,1,15,15,702
3719,1,15,15,702
3720,1,15,15,702
3721,1,39,15,702
3722,1,15,15,702
3723,1,15,15,702
3724,1,15,15,702
3725,1,15,15,702
3726,1,15,15,702
3727,1,15,15,702
3728,1,15,15,702
3729,1,15,15,702
3730,1,15,15,702
3731,1,15,15,702
3732,1,15,15,702
3733,1,15,15,702
3734,1,15,15,702
3735,1,15,15,702
3736,1,12,12,702
3737,1,15,15,702
3738,1,15,15,702
3739,1,15,15,702
3740,1,15,15,702
3741,1,15,15,702
3742,1,15,15,702
3743,1,15,15,702
3744,1,15,15,702
3745,1,15,15,702
3746,1,15,15,702
3747,1,15,15,702
3748,1,15,15,702
3749,1,15,4,702
3750,1,15,15,702
3751,1,15,15,702
3752,1,15,15,702
3753,1,15,15,702
3754,1,21,15,702
3755,1,15,15,702
3756,1,21,15,702
3757,1,15,15,702
3758,1,15,15,702
3759,1,20,15,702
3760,1,15,15,702
3761,1,15,15,702
3762,1,15,15,702
3763,1,15,15,702
3764,1,9,9,702
3765,1,21,21,702
3766,1,15,15,702
3767,1,12,12,702
3768,1,15,15,702
3769,1,15,15,702
3770,1,15,15,702
3771,1,12,12,702
3772,1,15,15,702
3773,1,15,15,702
3774,1,15,15,702
3775,1,15,15,702
3776,1,15,15,702
3777,1,15,15,702
3778,1,12,12,702
3779,1,15,15,702
3780,1,15,15,702
3781,1,15,15,702
3782,1,15,15,702
3783,1,15,15,702
3784,1,15,15,702
3785,1,15,15,702
3786,1,15,15,702
3787,1,15,15,702
3788,1,15,15,702
3789,1,15,15,702
3790,1,15,15,702
3791,1,15,15,702
3792,1,15,15,702
3793,1,15,15,702
3794,1,15,15,702
3795,1,15,15,702
3796,1,15,15,702
3797,1,15,15,702
3798,1,15,15,702
3799,1,15,15,702
3800,1,15,15,702
3801,1,15,15,702
3802,1,15,15,702
3803,1,15,15,702
3804,1,41,41,702
3805,1,15,15,702
3806,1,15,15,702
3807,1,39,39,702
3808,1,15,15,702
3809,1,15,15,702
3810,1,15,15,702
3811,1,15,15,702
3812,1,15,15,702
3813,1,15,15,702
3814,1,15,15,702
3815,1,4,4,702
3816,1,15,15,702
3817,1,15,15,702
3818,1,9,9,702
3819,1,15,15,702
3820,1,15,15,702
3821,1,4,4,702
3822,1,15,15,702
3823,1,4,15,702
3824,1,15,15,702
3825,1,15,15,702
3826,1,15,15,702
3827,1,21,15,702
3828,1,15,15,702
3829,1,21,15,702
3830,1,15,15,702
3831,1,15,15,702
3832,1,4,4,702
3833,1,15,15,702
3834,1,15,15,702
3835,1,15,15,702
3836,1,15,15,702
3837,1,15,15,702
3838,1,15,15,702
3839,1,15,15,702
3840,1,15,15,702
3841,1,15,15,702
3842,1,15,15,702
3843,1,15,15,702
3844,1,15,15,702
3845,1,15,15,702
3846,1,15,15,702
3847,1,15,15,702
3848,1,39,39,702
3849,1,15,15,702
3850,1,21,15,702
3851,1,15,15,702
3852,1,15,15,702
3853,1,15,15,702
3854,1,41,41,702
3855,1,15,15,702
3856,1,15,15,702
3857,1,15,15,702
3858,1,15,15,702
3859,1,15,15,702
3860,1,4,4,702
3861,1,15,15,702
3862,1,15,15,702
3863,1,15,15,702
3864,1,15,15,702
3865,1,15,15,702
3866,1,15,15,702
3867,1,15,15,702
3868,1,15,15,702
3869,1,15,15,702
3870,1,15,15,702
3871,1,15,15,702
3872,1,15,15,702
3873,1,15,15,702
3874,1,15,15,702
3875,1,15,15,702
3876,1,15,15,702
3877,1,15,15,702
3878,1,15,15,702
3879,1,15,15,702
3880,1,15,15,702
3881,1,15,15,702
3882,1,15,15,702
3883,1,15,15,702
3884,1,15,15,702
3885,1,15,15,702
3886,1,15,15,702
3887,1,15,15,702
3888,1,15,15,702
3889,1,15,15,702
3890,1,15,15,702
3891,1,15,15,702
3892,1,15,15,702
3893,1,15,15,702
3894,1,15,15,702
3895,1,15,15,702
3896,1,15,15,702
3897,1,15,15,702
3898,1,15,15,702
3899,1,15,15,702
3900,1,15,15,702
3901,1,15,15,702
3902,1,15,21,702
3903,1,15,15,702
3904,1,15,15,702
3905,1,15,15,702
3906,1,15,15,702
3907,1,15,15,702
3908,1,15,15,702
3909,1,15,15,702
3910,1,15,15,702
3911,1,15,15,702
3912,1,15,15,702
3913,1,15,15,702
3914,1,21,15,702
3915,1,15,15,702
3916,1,15,15,702
3917,1,15,15,702
3918,1,15,15,702
3919,1,15,15,702
3920,1,4,4,702
3921,1,15,15,702
3922,1,15,33,702
3923,1,15,15,702
3924,1,15,15,702
3925,1,15,15,702
3926,1,15,15,702
3927,1,15,15,702
3928,1,15,15,702
3929,1,15,15,702
3930,1,15,15,702
3931,1,15,15,702
3932,1,15,15,702
3933,1,15,15,702
3934,1,15,15,702
3935,1,15,15,702
3936,1,15,15,702
3937,1,15,15,702
3938,1,15,15,702
3939,1,15,15,702
3940,1,15,15,702
3941,1,15,15,702
3942,1,24,24,702
3943,1,15,15,702
3944,1,41,41,702
3945,1,4,4,702
3946,1,15,15,702
3947,1,15,15,702
3948,1,15,15,702
3949,1,15,15,702
3950,1,15,15,702
3951,1,15,15,702
3952,1,15,15,702
3953,1,15,15,702
3954,1,15,15,702
3955,1,15,15,702
3956,1,24,24,702
3957,1,15,15,702
3958,1,15,15,702
3959,1,15,15,702
3960,1,15,15,702
3961,1,15,15,702
3962,1,15,15,702
3963,1,15,15,702
3964,1,15,15,702
3965,1,15,15,702
3966,1,15,15,702
3967,1,15,15,702
3968,1,15,15,702
3969,1,15,4,702
3970,1,15,15,702
3971,1,15,15,702
3972,1,15,15,702
3973,1,15,15,702
3974,1,15,15,702
3975,1,15,15,702
3976,1,15,15,702
3977,1,21,15,702
3978,1,15,15,702
3979,1,15,15,702
3980,1,15,15,702
3981,1,15,15,702
3982,1,15,15,702
3983,1,15,15,702
3984,1,9,9,702
3985,1,15,15,702
3986,1,15,15,702
3987,1,15,15,702
3988,1,15,15,702
3989,1,15,15,702
3990,1,15,15,702
3991,1,15,15,702
3992,1,15,15,702
3993,1,15,15,702
3994,1,15,15,702
3995,1,15,15,702
3996,1,15,15,702
3997,1,15,15,702
3998,1,15,15,702
3999,1,15,15,702
4000,1,15,15,702
4001,1,15,15,702
4002,1,15,15,702
4003,1,15,15,702
4004,1,15,15,702
4005,1,15,15,702
4006,1,15,15,702
4007,1,15,15,702
4008,1,15,15,702
4009,1,15,15,702
4010,1,39,39,702
4011,1,15,15,702
4012,1,15,15,702
4013,1,15,15,702
4014,1,4,15,702
4015,1,15,15,702
4016,1,15,15,702
4017,1,15,15,702
4018,1,39,39,702
4019,1,21,15,702
4020,1,15,15,702
4021,1,15,15,702
4022,1,15,15,702
4023,1,15,15,702
4024,1,15,15,702
4025,1,15,15,702
4026,1,15,15,702
4027,1,15,15,702
4028,1,15,15,702
4029,1,15,15,702
4030,1,15,15,702
4031,1,15,15,702
4032,1,15,15,702
4033,1,15,15,702
4034,1,15,15,702
4035,1,15,15,702
4036,1,15,15,702
4037,1,15,15,702
4038,1,15,15,702
4039,1,15,15,702
4040,1,15,15,702
4041,1,15,15,702
4042,1,15,15,702
4043,1,15,15,702
4044,1,15,15,702
4045,1,15,15,702
4046,1,15,15,702
4047,1,15,15,702
4048,1,15,15,702
4049,1,15,15,702
4050,1,15,15,702
4051,1,15,15,702
4052,1,15,15,702
4053,1,4,4,702
4054,1,15,15,702
4055,1,15,15,702
4056,1,15,15,702
4057,1,15,15,702
4058,1,15,15,702
4059,1,15,15,702
4060,1,15,15,702
4061,1,15,15,702
4062,1,15,15,702
4063,1,15,15,702
